Gene,Mean_Cancer,Mean_Normal,Log2FC,T_Statistic,P_Value,Adjusted_P_Value,Significant,Regulation,Gene Symbol,Gene Title,Display_Name
228882_at,3.7710688678404263,5.42637601348,-1.6553071456395734,-12.465201947167209,2.576078327878592e-26,5.650772795402853e-25,True,Downregulated,TUB,tubby bipartite transcription factor,TUB
229580_at,3.166330851297872,4.82158893871,-1.6552580874121277,-10.059051966774103,5.95352252392895e-19,6.90865506951548e-18,True,Downregulated,CLSTN2,calsyntenin 2,CLSTN2
1568768_s_at,2.9953441892553188,4.6504384088599995,-1.6550942196046807,-7.658583857041462,1.7573892467608886e-12,1.0980824584837493e-11,True,Downregulated,BRE-AS1,BRE antisense RNA 1,BRE-AS1
228628_at,7.165763793829787,8.82055849447,-1.6547947006402124,-16.156228280359244,1.3207605674752318e-36,7.50934755626034e-35,True,Downregulated,SRGAP2C,SLIT-ROBO Rho GTPase activating protein 2C,SRGAP2C
241470_x_at,5.937900324914895,7.592407766459998,-1.6545074415451033,-10.167399053615728,5.931993322302414e-18,6.294302482409896e-17,True,Downregulated,RASSF9,Ras association (RalGDS/AF-6) domain family (N-terminal) member 9,RASSF9
209774_x_at,11.775514876585106,13.429991528520002,-1.6544766519348961,-7.957155061875969,1.5951029772857142e-13,1.108882108521254e-12,True,Downregulated,CXCL2,chemokine (C-X-C motif) ligand 2,CXCL2
227233_at,3.389887051255319,5.0439547215900005,-1.6540676703346815,-13.397296764863027,5.93056944690451e-29,1.6450830751480455e-27,True,Downregulated,TSPAN2,tetraspanin 2,TSPAN2
204501_at,4.221845666989361,5.875888827260001,-1.65404316027064,-10.086489044604244,1.9482641914057985e-19,2.3659818875356128e-18,True,Downregulated,NOV,nephroblastoma overexpressed,NOV
207167_at,3.017002697329787,4.670493209049999,-1.653490511720212,-12.590444338723886,5.762839689397128e-25,1.1263084866784663e-23,True,Downregulated,CD101,CD101 molecule,CD101
219243_at,8.628648527053192,10.280068014369999,-1.6514194873168062,-13.003402932437611,8.610271085205316e-26,1.818264784408532e-24,True,Downregulated,GIMAP4,"GTPase, IMAP family member 4",GIMAP4
244650_at,6.490085538393617,8.14074109702,-1.650655558626382,-13.296074308172026,9.95642963557266e-27,2.2836525559868275e-25,True,Downregulated,FAM105A,"family with sequence similarity 105, member A",FAM105A
227099_s_at,11.700319549499998,13.350496527500002,-1.6501769780000046,-12.583899870349953,1.4871215303988021e-25,3.087082926824777e-24,True,Downregulated,C11orf96,chromosome 11 open reading frame 96,C11orf96
218086_at,7.369856702500001,9.01963764622,-1.6497809437199988,-13.818382421348534,1.9443928388197304e-29,5.625665047270469e-28,True,Downregulated,NPDC1,"neural proliferation, differentiation and control, 1",NPDC1
1558643_s_at,2.659953272851064,4.309515015290001,-1.6495617424389364,-10.161470170281468,5.102297051970319e-19,5.950393522057147e-18,True,Downregulated,EDIL3,EGF-like repeats and discoidin I-like domains 3,EDIL3
204174_at,10.100909490670212,11.749976877509996,-1.6490673868397838,-10.691837023288988,2.5279033010052782e-20,3.3235347579533095e-19,True,Downregulated,ALOX5AP,arachidonate 5-lipoxygenase-activating protein,ALOX5AP
201042_at,8.975152976042551,10.623248907450002,-1.6480959314074504,-12.863240805824926,2.0309226162403887e-24,3.78238240433191e-23,True,Downregulated,TGM2,transglutaminase 2,TGM2
202587_s_at,9.432159726329786,11.079543112699998,-1.6473833863702119,-15.910275885894498,1.4652980624947154e-31,5.101134083452477e-30,True,Downregulated,AK1,adenylate kinase 1,AK1
232181_at,4.716858600021278,6.363808015170001,-1.6469494151487227,-14.445393959134757,2.491557369948752e-32,9.274111051907513e-31,True,Downregulated,PPARGC1B,"peroxisome proliferator-activated receptor gamma, coactivator 1 beta",PPARGC1B
209959_at,6.497939447765957,8.14446497519,-1.6465255274240418,-4.8607839934089005,2.424658488063252e-06,7.98265785878497e-06,True,Downregulated,NR4A3,"nuclear receptor subfamily 4, group A, member 3",NR4A3
1553102_a_at,7.236967613287233,8.88278620638,-1.6458185930927671,-14.56353354658715,9.685982729396336e-29,2.6472066416834925e-27,True,Downregulated,CCDC69,coiled-coil domain containing 69,CCDC69
201559_s_at,7.7824082657765965,9.42808544021,-1.645677174433403,-8.943468222359835,4.725871259014907e-16,4.214652819389418e-15,True,Downregulated,CLIC4,chloride intracellular channel 4,CLIC4
209737_at,6.150491401914892,7.79533291552,-1.6448415136051082,-13.5730954726599,1.4908068920298567e-27,3.6731351119889086e-26,True,Downregulated,MAGI2,"membrane associated guanylate kinase, WW and PDZ domain containing 2",MAGI2
219685_at,3.215510395606384,4.85977629131,-1.644265895703616,-9.968664394665497,9.385359754460512e-19,1.0703436512792131e-17,True,Downregulated,TMEM35,transmembrane protein 35,TMEM35
225840_at,5.838299299936171,7.48234635577,-1.6440470558338287,-12.825939299673747,2.468511231499522e-27,5.980691220605104e-26,True,Downregulated,TEF,thyrotrophic embryonic factor,TEF
238914_at,2.495163501648936,4.13706654272,-1.6419030410710644,-13.548813038287856,1.0152686995530738e-25,2.1330954013344385e-24,True,Downregulated,DCC,DCC netrin 1 receptor,DCC
211416_x_at,6.703918202382979,8.345656974590002,-1.641738772207023,-9.580703802888591,1.4719838720446551e-16,1.3699969638656138e-15,True,Downregulated,GGTLC1,gamma-glutamyltransferase light chain 1,GGTLC1
237281_at,3.053246838946808,4.693873829249998,-1.6406269903031903,-5.559836089573278,1.0005898929782029e-07,3.8320797482003437e-07,True,Downregulated,AKAP14,A kinase (PRKA) anchor protein 14,AKAP14
226545_at,7.4382919400425545,9.07866670817,-1.6403747681274448,-10.312507193739965,2.509815421169143e-18,2.757771853789653e-17,True,Downregulated,CD109,CD109 molecule,CD109
236129_at,5.253312365691489,6.8932832147999985,-1.6399708491085097,-9.503133051229195,1.7070716366922373e-16,1.580591410761382e-15,True,Downregulated,GALNT5,polypeptide N-acetylgalactosaminyltransferase 5,GALNT5
209121_x_at,7.745882775202126,9.38497662282,-1.6390938476178736,-15.789628765341481,1.8087724316501102e-34,8.189110606795692e-33,True,Downregulated,NR2F2,"nuclear receptor subfamily 2, group F, member 2",NR2F2
238458_at,5.870616877010638,7.50963496018,-1.6390180831693613,-13.383573643660352,2.1023017387919884e-25,4.299406894397943e-24,True,Downregulated,MICU3,"mitochondrial calcium uptake family, member 3",MICU3
243386_at,5.988206126287233,7.625975362339999,-1.6377692360527663,-9.30573155030968,3.2861960441450825e-16,2.97410971614315e-15,True,Downregulated,CASZ1,castor zinc finger 1,CASZ1
204445_s_at,6.593838783946807,8.23116067934,-1.6373218953931934,-12.425754681476754,2.4098074130693426e-26,5.305521961496016e-25,True,Downregulated,ALOX5,arachidonate 5-lipoxygenase,ALOX5
212567_s_at,6.628911003425532,8.264419374840001,-1.6355083714144687,-20.063200426377875,1.5343710557132355e-44,1.8019144454714428e-42,True,Downregulated,MAP4,microtubule-associated protein 4,MAP4
218346_s_at,7.801656452744681,9.43587198901,-1.6342155362653186,-18.71773186256735,2.762318643966733e-38,1.8618304584510615e-36,True,Downregulated,SESN1,sestrin 1,SESN1
227300_at,6.2968206360106365,7.93087136346,-1.6340507274493632,-8.327014969627456,6.570602077945699e-14,4.743073458118204e-13,True,Downregulated,TMEM119,transmembrane protein 119,TMEM119
203144_s_at,4.795839991106384,6.429685457330001,-1.633845466223617,-17.788808000299866,7.864765516534598e-42,6.934660296267702e-40,True,Downregulated,KIAA0040,KIAA0040,KIAA0040
225177_at,9.327447819702128,10.95973544382,-1.6322876241178719,-13.842196414528704,7.900154168102253e-28,1.9902468013374603e-26,True,Downregulated,RAB11FIP1,RAB11 family interacting protein 1 (class I),RAB11FIP1
211985_s_at,10.236649811297873,11.8685086761,-1.6318588648021262,-19.941373606613183,1.450718571421368e-45,1.9361873221456504e-43,True,Downregulated,CALM1,"calmodulin 1 (phosphorylase kinase, delta) /// calmodulin 2 (phosphorylase kinase, delta) /// calmodulin 3 (phosphorylase kinase, delta)",CALM1
219949_at,2.6306908269361697,4.26031485584,-1.6296240289038302,-13.94972403457996,2.0859855263584702e-28,5.532387451711868e-27,True,Downregulated,LRRC2,leucine rich repeat containing 2,LRRC2
210168_at,3.244543040755318,4.873759901589999,-1.6292168608346809,-6.593446776566703,4.732632645969173e-10,2.3063276206949165e-09,True,Downregulated,C6,complement component 6,C6
235722_at,7.119060323946809,8.747438664779999,-1.6283783408331898,-12.446607991474227,2.965893523275419e-23,5.022781770871904e-22,True,Downregulated,SYNJ2BP,synaptojanin 2 binding protein /// SYNJ2BP-COX16 readthrough,SYNJ2BP
209197_at,5.021494451351064,6.649027579190001,-1.6275331278389373,-12.938460529163402,3.541235478064045e-25,7.064869859909226e-24,True,Downregulated,SYT11,synaptotagmin XI,SYT11
212444_at,10.476743017393618,12.1024517592,-1.6257087418063811,-13.118125212816675,5.896725844324232e-25,1.15163869376479e-23,True,Downregulated,GPRC5A,"G protein-coupled receptor, class C, group 5, member A",GPRC5A
205660_at,5.227670652010639,6.853244444180001,-1.6255737921693623,-9.186204338517864,9.418819460542101e-17,8.90961349814839e-16,True,Downregulated,OASL,2'-5'-oligoadenylate synthetase-like,OASL
225175_s_at,7.609052339031916,9.234389181169998,-1.6253368421380827,-20.87129834940215,2.863023299027148e-51,6.666258491838709e-49,True,Downregulated,SLC44A2,"solute carrier family 44 (choline transporter), member 2",SLC44A2
228905_at,6.516432540542554,8.140073601300001,-1.6236410607574472,-13.685680041849011,7.752071805056254e-28,1.953856298532126e-26,True,Downregulated,PCM1,pericentriolar material 1,PCM1
212188_at,10.657062559680849,12.2799430911,-1.6228805314191508,-17.11528309955584,1.513489121862908e-36,8.55089557862588e-35,True,Downregulated,KCTD12,potassium channel tetramerization domain containing 12,KCTD12
216247_at,3.4237920836702123,5.04633534521,-1.622543261539788,-12.750268997219424,9.778319588815731e-27,2.2456733450215327e-25,True,Downregulated,RPS20,"ribosomal protein S20 /// small nucleolar RNA, C/D box 54",RPS20
236600_at,5.872280449553192,7.494415602639999,-1.6221351530868073,-16.568493917010798,3.5449034031361746e-33,1.42928166747438e-31,True,Downregulated,SPG20,spastic paraplegia 20 (Troyer syndrome),SPG20
212425_at,3.6800812125000006,5.302076587040001,-1.6219953745400004,-16.00140848674318,1.0744887463640675e-35,5.535675451335032e-34,True,Downregulated,SCAMP1,secretory carrier membrane protein 1,SCAMP1
215870_s_at,3.5523819689255327,5.17274811163,-1.620366142704467,-14.962196871158188,5.815057038200044e-34,2.5121980550733136e-32,True,Downregulated,PLA2G5,"phospholipase A2, group V",PLA2G5
227759_at,3.771501333085107,5.391409127539999,-1.6199077944548925,-13.39663843992861,1.9391452336903363e-28,5.158203043485086e-27,True,Downregulated,PCSK9,proprotein convertase subtilisin/kexin type 9,PCSK9
213915_at,6.872084880021277,8.49118975206,-1.619104872038723,-8.668127192678968,5.8653538249474e-15,4.722663485458396e-14,True,Downregulated,NKG7,natural killer cell granule protein 7,NKG7
201557_at,5.746447684989362,7.36475811477,-1.6183104297806379,-15.795878048823925,1.862795466497142e-36,1.0382623519276195e-34,True,Downregulated,VAMP2,vesicle-associated membrane protein 2 (synaptobrevin 2),VAMP2
228370_at,7.342716786574468,8.96083069489,-1.6181139083155314,-12.320350654403684,3.18011952041546e-23,5.368672583963149e-22,True,Downregulated,IPW,"imprinted in Prader-Willi syndrome (non-protein coding) /// uncharacterized LOC101930404 /// Prader Willi/Angelman region RNA, SNRPN neighbor /// small nucleolar RNA, C/D box 107 /// small nucleolar RNA, C/D box 115-13 /// small nucleolar RNA, C/D box 115-26 /// small nucleolar RNA, C/D box 115-7 /// small nucleolar RNA, C/D box 116-22 /// small nucleolar RNA, C/D box 116-28 /// small nucleolar RNA, C/D box 116-4",IPW
1552422_at,3.9132976491595746,5.53002737364,-1.6167297244804257,-18.044335569394768,7.051566831192132e-43,6.921087109169709e-41,True,Downregulated,C10orf25,chromosome 10 open reading frame 25,C10orf25
207980_s_at,9.396494817659574,11.01307837208,-1.6165835544204263,-11.901525229933576,4.457863796871196e-24,8.070368972686441e-23,True,Downregulated,CITED2,"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2",CITED2
241436_at,7.121436620425533,8.73677950344,-1.615342883014466,-8.191286015439315,4.802591305292172e-13,3.173758151449131e-12,True,Downregulated,SCNN1G,"sodium channel, non-voltage-gated 1, gamma subunit",SCNN1G
238488_at,5.004911734010639,6.619425371730001,-1.6145136377193623,-10.071142104584252,2.0736358574679408e-19,2.5102988572984617e-18,True,Downregulated,IPO11,importin 11 /// leucine rich repeat containing 70,IPO11
212092_at,5.457291597574468,7.071713180839998,-1.6144215832655302,-6.128665668382049,9.08294821978919e-09,3.894264272216671e-08,True,Downregulated,PEG10,paternally expressed 10,PEG10
206710_s_at,7.294794839223403,8.90804019403,-1.6132453548065975,-9.846258912410208,3.298941061984717e-17,3.2635064182437e-16,True,Downregulated,EPB41L3,erythrocyte membrane protein band 4.1-like 3,EPB41L3
203329_at,8.380457582159572,9.99321430666,-1.6127567245004286,-18.96458877781735,8.083781023826103e-39,5.67616509330954e-37,True,Downregulated,PTPRM,"protein tyrosine phosphatase, receptor type, M",PTPRM
201040_at,9.18108305130851,10.792827544160001,-1.611744492851491,-16.815923981262895,5.3596262625852554e-36,2.848546029243187e-34,True,Downregulated,GNAI2,"guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2",GNAI2
1556003_a_at,3.4142852344468086,5.02587353317,-1.6115882987231918,-5.253448684273949,4.3402627520840633e-07,1.5527828414500027e-06,True,Downregulated,LOC101928817,uncharacterized LOC101928817,LOC101928817
203592_s_at,5.879774117765956,7.490133524729999,-1.6103594069640428,-11.556918995627312,4.1636686213241776e-23,6.965694571276585e-22,True,Downregulated,FSTL3,follistatin-like 3 (secreted glycoprotein),FSTL3
241114_s_at,4.327892311914893,5.93814331766,-1.6102510057451065,-13.919350701937125,1.5027585231233666e-29,4.411974340868635e-28,True,Downregulated,ACAA2,acetyl-CoA acyltransferase 2,ACAA2
229976_at,3.5325785410425525,5.142612047890001,-1.6100335068474485,-6.104228860278974,6.474270854328089e-09,2.8159884535896052e-08,True,Downregulated,MORN5,MORN repeat containing 5,MORN5
201957_at,7.201940840957447,8.81159397203,-1.6096531310725526,-13.277566381085771,2.4545343470231086e-27,5.94950808422645e-26,True,Downregulated,PPP1R12B,"protein phosphatase 1, regulatory subunit 12B",PPP1R12B
228174_at,6.71179608762766,8.321309374839998,-1.609513287212338,-14.668540721627767,1.4715707209516581e-30,4.716919117825142e-29,True,Downregulated,SCAI,suppressor of cancer cell invasion,SCAI
226152_at,7.164672910606382,8.77388622321,-1.609213312603619,-15.552339077376736,7.243639842267358e-31,2.3742011734076302e-29,True,Downregulated,TTC7B,tetratricopeptide repeat domain 7B,TTC7B
213058_at,7.2755110949468085,8.88459579297,-1.6090846980231914,-16.55953342992375,1.259260588730232e-36,7.174850638288587e-35,True,Downregulated,TTC28,tetratricopeptide repeat domain 28,TTC28
213436_at,4.660186271223403,6.2691469037,-1.608960632476597,-8.87164176704729,1.3174099778879753e-15,1.1283154947560929e-14,True,Downregulated,CNR1,cannabinoid receptor 1 (brain),CNR1
231031_at,3.24694650656383,4.8551098326,-1.6081633260361703,-13.818998726246159,2.0490954878703552e-29,5.906358516109053e-28,True,Downregulated,KGFLP2,keratinocyte growth factor-like protein 2,KGFLP2
202723_s_at,7.106127851265956,8.713892518529999,-1.6077646672640427,-11.770315952335016,1.1019795536553913e-21,1.624338970065058e-20,True,Downregulated,FOXO1,forkhead box O1,FOXO1
239776_at,2.998994111191489,4.606578744329999,-1.6075846331385102,-6.88338631674832,1.1521663316916415e-10,5.99269106627663e-10,True,Downregulated,TMEM232,transmembrane protein 232,TMEM232
217757_at,12.940082626042555,14.547564962300001,-1.607482336257446,-18.193073166004616,5.813129489905945e-34,2.5121980550733136e-32,True,Downregulated,A2M,alpha-2-macroglobulin,A2M
219654_at,7.009515024712765,8.616956852280001,-1.6074418275672366,-8.527000153884158,1.267864484705385e-13,8.895559506178429e-13,True,Downregulated,PTPLA,"protein tyrosine phosphatase-like (proline instead of catalytic arginine), member A",PTPLA
203006_at,8.6347849663617,10.241198872,-1.6064139056383002,-22.584247953056863,1.4588039884341625e-52,3.848916456345219e-50,True,Downregulated,INPP5A,"inositol polyphosphate-5-phosphatase, 40kDa",INPP5A
208958_at,4.7820220517872345,6.38640883744,-1.6043867856527658,-17.599644078902596,8.240817004906099e-42,7.242493193233325e-40,True,Downregulated,ERP44,endoplasmic reticulum protein 44,ERP44
206756_at,4.78614298962766,6.390469738480001,-1.6043267488523414,-12.238008810635465,5.216494520321234e-24,9.405778554140057e-23,True,Downregulated,CHST7,carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 7,CHST7
241703_at,3.5484731550744675,5.152435125129999,-1.6039619700555319,-6.956038443738508,8.442890374817364e-11,4.459922428795195e-10,True,Downregulated,RUNDC3B,RUN domain containing 3B,RUNDC3B
209683_at,7.104414216478724,8.708184051970001,-1.6037698354912768,-16.795367632253093,8.845626314266737e-35,4.137137886427398e-33,True,Downregulated,FAM49A,"family with sequence similarity 49, member A",FAM49A
209621_s_at,7.946017689106383,9.547420608469999,-1.6014029193636157,-8.718894454353263,1.1553482708141317e-14,9.033516803897207e-14,True,Downregulated,PDLIM3,PDZ and LIM domain 3,PDLIM3
228444_at,5.977398298957446,7.577635030400001,-1.6002367314425543,-13.999686906888703,3.019535613423686e-29,8.59760415582882e-28,True,Downregulated,ARRB1,"arrestin, beta 1",ARRB1
231887_s_at,4.084586202,5.684769693010001,-1.600183491010001,-15.323054009069093,3.936774380222795e-35,1.909317825199849e-33,True,Downregulated,PALD1,"phosphatase domain containing, paladin 1",PALD1
